Date,Store ID,Product ID,Product Name,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2023-05-06,S001,P0003,Play-Doh Bundle,Toys,West,117,43,35,40,27.99,20,Sunny,0,26.08,Spring
2023-05-07,S001,P0003,Play-Doh Bundle,Toys,West,70,41,56,41,27.99,10,Cloudy,0,29.93,Spring
2023-05-08,S001,P0003,Play-Doh Bundle,Toys,West,216,63,54,67,27.99,0,Rainy,0,28.15,Spring
2023-05-09,S001,P0003,Play-Doh Bundle,Toys,West,200,56,45,51,27.99,0,Windy,0,27.79,Spring
2023-05-10,S001,P0003,Play-Doh Bundle,Toys,West,166,54,63,51,27.99,15,Windy,0,25.94,Spring
2023-05-11,S001,P0003,Play-Doh Bundle,Toys,West,70,40,44,38,27.99,20,Rainy,0,28.52,Spring
2023-05-12,S001,P0003,Play-Doh Bundle,Toys,West,130,38,50,36,27.99,10,Cloudy,0,27.8,Spring
2023-05-13,S001,P0003,Play-Doh Bundle,Toys,West,131,39,38,39,27.99,0,Cloudy,0,29.78,Spring
2023-05-14,S001,P0003,Play-Doh Bundle,Toys,West,192,52,43,57,27.99,10,Sunny,0,26.58,Spring
2023-05-15,S001,P0003,Play-Doh Bundle,Toys,West,110,52,49,52,27.99,0,Sunny,0,27.4,Spring
2023-05-16,S001,P0003,Play-Doh Bundle,Toys,West,211,59,71,60,27.99,5,Sunny,0,26.02,Spring
2023-05-17,S001,P0003,Play-Doh Bundle,Toys,West,76,48,46,43,27.99,10,Rainy,0,27.25,Spring
2023-05-18,S001,P0003,Play-Doh Bundle,Toys,West,99,42,45,41,27.99,5,Rainy,0,25.45,Spring
2023-05-19,S001,P0003,Play-Doh Bundle,Toys,West,117,38,42,34,27.99,0,Cloudy,0,26.92,Spring
2023-05-20,S001,P0003,Play-Doh Bundle,Toys,West,83,44,48,42,27.99,0,Rainy,0,29.08,Spring
2023-05-21,S001,P0003,Play-Doh Bundle,Toys,West,137,40,38,40,27.99,0,Rainy,0,27.35,Spring
2023-05-22,S001,P0003,Play-Doh Bundle,Toys,West,136,48,67,52,27.99,0,Windy,0,26.43,Spring
2023-05-23,S001,P0003,Play-Doh Bundle,Toys,West,111,47,42,48,27.99,10,Windy,0,28.21,Spring
2023-05-24,S001,P0003,Play-Doh Bundle,Toys,West,107,46,55,44,27.99,10,Rainy,0,25.43,Spring
2023-05-25,S001,P0003,Play-Doh Bundle,Toys,West,155,40,43,36,27.99,0,Cloudy,0,30.58,Spring
2023-05-26,S001,P0003,Play-Doh Bundle,Toys,West,96,33,33,33,27.99,15,Rainy,0,29.76,Spring
2023-05-27,S001,P0003,Play-Doh Bundle,Toys,West,131,37,39,34,27.99,15,Rainy,0,26.07,Spring
2023-05-28,S001,P0003,Play-Doh Bundle,Toys,West,107,39,46,41,27.99,0,Rainy,0,29.57,Spring
2023-05-29,S001,P0003,Play-Doh Bundle,Toys,West,163,48,58,43,27.99,15,Sunny,0,25.87,Spring
2023-05-30,S001,P0003,Play-Doh Bundle,Toys,West,107,57,73,59,27.99,0,Rainy,0,30.5,Spring
2023-05-31,S001,P0003,Play-Doh Bundle,Toys,West,186,50,43,53,27.99,20,Sunny,0,30.07,Spring
2023-06-01,S001,P0003,Play-Doh Bundle,Toys,West,75,42,56,39,27.99,0,Windy,0,27.25,Summer
2023-06-02,S001,P0003,Play-Doh Bundle,Toys,West,61,34,27,37,27.99,0,Cloudy,0,30.3,Summer
2023-06-03,S001,P0003,Play-Doh Bundle,Toys,West,69,34,35,33,27.99,0,Windy,0,25.22,Summer
2023-06-04,S001,P0003,Play-Doh Bundle,Toys,West,163,41,45,40,27.99,10,Windy,0,25.73,Summer
2023-06-05,S001,P0003,Play-Doh Bundle,Toys,West,137,50,52,50,27.99,0,Cloudy,0,29.94,Summer
2023-06-06,S001,P0003,Play-Doh Bundle,Toys,West,86,55,45,50,27.99,0,Rainy,0,29.72,Summer
2023-06-07,S001,P0003,Play-Doh Bundle,Toys,West,154,50,52,46,27.99,15,Rainy,0,27.44,Summer
2023-06-08,S001,P0003,Play-Doh Bundle,Toys,West,154,42,45,39,27.99,0,Sunny,0,25.95,Summer
2023-06-09,S001,P0003,Play-Doh Bundle,Toys,West,55,34,27,31,27.99,15,Cloudy,0,29.73,Summer
2023-06-10,S001,P0003,Play-Doh Bundle,Toys,West,113,37,37,33,27.99,5,Sunny,0,26.27,Summer
2023-06-11,S001,P0003,Play-Doh Bundle,Toys,West,123,42,35,38,27.99,0,Windy,0,29.67,Summer
2023-06-12,S001,P0003,Play-Doh Bundle,Toys,West,100,48,48,50,27.99,0,Rainy,0,25.84,Summer
2023-06-13,S001,P0003,Play-Doh Bundle,Toys,West,171,57,78,55,27.99,5,Sunny,0,25.56,Summer
2023-06-14,S001,P0003,Play-Doh Bundle,Toys,West,123,40,35,40,27.99,5,Rainy,0,29.92,Summer
2023-06-15,S001,P0003,Play-Doh Bundle,Toys,West,100,39,53,42,27.99,10,Sunny,0,25.91,Summer
2023-06-16,S001,P0003,Play-Doh Bundle,Toys,West,114,38,32,37,27.99,0,Cloudy,0,30.52,Summer
2023-06-17,S001,P0003,Play-Doh Bundle,Toys,West,112,33,34,30,27.99,0,Cloudy,0,30.02,Summer
2023-06-18,S001,P0003,Play-Doh Bundle,Toys,West,65,40,40,41,27.99,0,Sunny,0,25.56,Summer
2023-06-19,S001,P0003,Play-Doh Bundle,Toys,West,97,46,36,46,27.99,0,Cloudy,0,25.84,Summer
2023-06-20,S001,P0003,Play-Doh Bundle,Toys,West,148,48,59,45,27.99,0,Cloudy,0,26.57,Summer
2023-06-21,S001,P0003,Play-Doh Bundle,Toys,West,79,40,36,39,27.99,20,Cloudy,0,26.25,Summer
2023-06-22,S001,P0003,Play-Doh Bundle,Toys,West,69,40,47,40,27.99,0,Rainy,0,29.52,Summer
2023-06-23,S001,P0003,Play-Doh Bundle,Toys,West,136,36,44,38,27.99,0,Rainy,0,29.23,Summer
2023-06-24,S001,P0003,Play-Doh Bundle,Toys,West,81,37,38,34,27.99,0,Rainy,0,25.43,Summer
2023-06-25,S001,P0003,Play-Doh Bundle,Toys,West,149,39,47,39,27.99,0,Cloudy,0,27.1,Summer
2023-06-26,S001,P0003,Play-Doh Bundle,Toys,West,175,47,55,47,27.99,5,Rainy,0,27.13,Summer
2023-06-27,S001,P0003,Play-Doh Bundle,Toys,West,177,45,47,44,27.99,5,Cloudy,0,27.59,Summer
2023-06-28,S001,P0003,Play-Doh Bundle,Toys,West,170,43,52,41,27.99,0,Windy,0,27.6,Summer
2023-06-29,S001,P0003,Play-Doh Bundle,Toys,West,121,43,55,44,27.99,0,Cloudy,0,26.3,Summer
2023-06-30,S001,P0003,Play-Doh Bundle,Toys,West,112,34,32,34,27.99,10,Windy,0,29.89,Summer
2023-07-01,S001,P0003,Play-Doh Bundle,Toys,West,63,32,34,29,27.99,0,Rainy,0,27.52,Summer
2023-07-02,S001,P0003,Play-Doh Bundle,Toys,West,76,41,44,45,27.99,10,Sunny,0,27.98,Summer
2023-07-03,S001,P0003,Play-Doh Bundle,Toys,West,80,41,36,42,27.99,5,Rainy,0,27.41,Summer
2023-07-04,S001,P0003,Play-Doh Bundle,Toys,West,67,43,56,38,27.99,0,Cloudy,0,27.33,Summer
2023-07-05,S001,P0003,Play-Doh Bundle,Toys,West,84,40,35,40,27.99,5,Rainy,0,29.09,Summer
2023-07-06,S001,P0003,Play-Doh Bundle,Toys,West,93,36,38,33,27.99,0,Cloudy,0,26.01,Summer
2023-07-07,S001,P0003,Play-Doh Bundle,Toys,West,62,35,38,33,27.99,5,Rainy,0,27.72,Summer
2023-07-08,S001,P0003,Play-Doh Bundle,Toys,West,131,35,38,37,27.99,0,Windy,0,27.16,Summer
2023-07-09,S001,P0003,Play-Doh Bundle,Toys,West,104,41,49,43,27.99,0,Sunny,0,28.36,Summer
2023-07-10,S001,P0003,Play-Doh Bundle,Toys,West,79,41,33,43,27.99,5,Sunny,0,25.7,Summer
2023-07-11,S001,P0003,Play-Doh Bundle,Toys,West,171,44,51,42,27.99,15,Sunny,0,29.86,Summer
2023-07-12,S001,P0003,Play-Doh Bundle,Toys,West,110,43,43,46,27.99,0,Rainy,0,28.83,Summer
2023-07-13,S001,P0003,Play-Doh Bundle,Toys,West,91,34,32,36,27.99,0,Windy,0,25.97,Summer
2023-07-14,S001,P0003,Play-Doh Bundle,Toys,West,101,31,33,33,27.99,0,Sunny,0,29.68,Summer
2023-07-15,S001,P0003,Play-Doh Bundle,Toys,West,53,34,36,32,27.99,0,Sunny,0,28.51,Summer
2023-07-16,S001,P0003,Play-Doh Bundle,Toys,West,60,38,46,35,27.99,0,Rainy,0,29.39,Summer
2023-07-17,S001,P0003,Play-Doh Bundle,Toys,West,154,45,43,44,27.99,0,Rainy,0,25.68,Summer
2023-07-18,S001,P0003,Play-Doh Bundle,Toys,West,145,50,55,54,27.99,10,Cloudy,0,30.18,Summer
2023-07-19,S001,P0003,Play-Doh Bundle,Toys,West,156,41,55,45,27.99,10,Cloudy,0,25.93,Summer
2023-07-20,S001,P0003,Play-Doh Bundle,Toys,West,133,38,45,36,27.99,10,Cloudy,0,26.34,Summer
2023-07-21,S001,P0003,Play-Doh Bundle,Toys,West,92,33,29,34,27.99,0,Windy,0,25.69,Summer
2023-07-22,S001,P0003,Play-Doh Bundle,Toys,West,108,30,30,31,27.99,5,Windy,0,29.93,Summer
2023-07-23,S001,P0003,Play-Doh Bundle,Toys,West,65,35,42,35,27.99,20,Sunny,0,28.17,Summer
2023-07-24,S001,P0003,Play-Doh Bundle,Toys,West,111,41,47,38,27.99,10,Sunny,0,30.03,Summer
2023-07-25,S001,P0003,Play-Doh Bundle,Toys,West,125,42,38,44,27.99,0,Cloudy,0,28.43,Summer
2023-07-26,S001,P0003,Play-Doh Bundle,Toys,West,87,41,43,44,27.99,0,Cloudy,0,27.82,Summer
2023-07-27,S001,P0003,Play-Doh Bundle,Toys,West,90,37,39,35,27.99,10,Rainy,0,26.04,Summer
2023-07-28,S001,P0003,Play-Doh Bundle,Toys,West,125,34,45,36,27.99,10,Cloudy,0,26.78,Summer
2023-07-29,S001,P0003,Play-Doh Bundle,Toys,West,128,33,40,32,27.99,5,Cloudy,0,29.05,Summer
2023-07-30,S001,P0003,Play-Doh Bundle,Toys,West,140,37,46,36,27.99,10,Windy,0,27.99,Summer
2023-07-31,S001,P0003,Play-Doh Bundle,Toys,West,142,37,40,36,27.99,0,Cloudy,0,27.14,Summer
2023-08-01,S001,P0003,Play-Doh Bundle,Toys,West,126,45,39,48,27.99,5,Windy,0,27.61,Summer
2023-08-02,S001,P0003,Play-Doh Bundle,Toys,West,118,41,50,44,27.99,0,Cloudy,0,25.48,Summer
2023-08-03,S001,P0003,Play-Doh Bundle,Toys,West,114,35,33,32,27.99,20,Cloudy,0,30.09,Summer
2023-08-04,S001,P0003,Play-Doh Bundle,Toys,West,95,36,44,38,27.99,0,Cloudy,0,28.88,Summer
2023-08-05,S001,P0003,Play-Doh Bundle,Toys,West,67,35,46,33,27.99,10,Sunny,0,30.66,Summer
2023-08-06,S001,P0003,Play-Doh Bundle,Toys,West,73,40,47,38,27.99,0,Sunny,0,25.94,Summer
2023-08-07,S001,P0003,Play-Doh Bundle,Toys,West,135,40,51,37,27.99,5,Sunny,0,29.75,Summer
2023-08-08,S001,P0003,Play-Doh Bundle,Toys,West,86,43,34,43,27.99,0,Rainy,0,26.28,Summer
2023-08-09,S001,P0003,Play-Doh Bundle,Toys,West,156,40,37,41,27.99,10,Sunny,0,25.29,Summer
2023-08-10,S001,P0003,Play-Doh Bundle,Toys,West,85,33,45,33,27.99,10,Sunny,0,26.07,Summer
2023-08-11,S001,P0003,Play-Doh Bundle,Toys,West,64,32,42,33,27.99,0,Sunny,0,28.15,Summer
2023-08-12,S001,P0003,Play-Doh Bundle,Toys,West,114,33,27,29,27.99,5,Cloudy,0,25.83,Summer
2023-08-13,S001,P0003,Play-Doh Bundle,Toys,West,93,35,30,34,27.99,0,Rainy,0,25.8,Summer
2023-08-14,S001,P0003,Play-Doh Bundle,Toys,West,137,46,47,46,27.99,15,Cloudy,0,26.95,Summer
2023-08-15,S001,P0003,Play-Doh Bundle,Toys,West,129,44,48,47,27.99,15,Rainy,0,29.74,Summer
2023-08-16,S001,P0003,Play-Doh Bundle,Toys,West,67,36,43,35,27.99,0,Windy,0,29.02,Summer
2023-08-17,S001,P0003,Play-Doh Bundle,Toys,West,76,34,33,33,27.99,10,Cloudy,0,28.93,Summer
2023-08-18,S001,P0003,Play-Doh Bundle,Toys,West,85,32,39,32,27.99,10,Cloudy,0,29.18,Summer
2023-08-19,S001,P0003,Play-Doh Bundle,Toys,West,113,34,41,32,27.99,0,Sunny,0,29.98,Summer
2023-08-20,S001,P0003,Play-Doh Bundle,Toys,West,123,37,50,39,27.99,0,Rainy,0,27.44,Summer
2023-08-21,S001,P0003,Play-Doh Bundle,Toys,West,179,45,51,41,27.99,5,Sunny,0,29.62,Summer
2023-08-22,S001,P0003,Play-Doh Bundle,Toys,West,95,45,45,47,27.99,0,Sunny,0,27.8,Summer
2023-08-23,S001,P0003,Play-Doh Bundle,Toys,West,123,37,51,39,27.99,15,Windy,0,28.88,Summer
2023-08-24,S001,P0003,Play-Doh Bundle,Toys,West,123,31,29,32,27.99,0,Cloudy,0,29.94,Summer
2023-08-25,S001,P0003,Play-Doh Bundle,Toys,West,119,33,26,32,27.99,0,Cloudy,0,27.29,Summer
2023-08-26,S001,P0003,Play-Doh Bundle,Toys,West,132,35,34,35,27.99,5,Cloudy,0,30.1,Summer
2023-08-27,S001,P0003,Play-Doh Bundle,Toys,West,62,39,53,35,27.99,10,Rainy,0,28.41,Summer
2023-08-28,S001,P0003,Play-Doh Bundle,Toys,West,89,48,43,50,27.99,10,Rainy,0,26.03,Summer
2023-08-29,S001,P0003,Play-Doh Bundle,Toys,West,159,48,57,45,27.99,0,Cloudy,0,30.62,Summer
2023-08-30,S001,P0003,Play-Doh Bundle,Toys,West,69,43,40,41,27.99,0,Cloudy,0,30.79,Summer
2023-08-31,S001,P0003,Play-Doh Bundle,Toys,West,51,33,36,30,27.99,0,Cloudy,0,30.75,Summer
2023-09-01,S001,P0003,Play-Doh Bundle,Toys,West,56,35,37,32,27.99,10,Cloudy,0,25.88,Autumn
2023-09-02,S001,P0003,Play-Doh Bundle,Toys,West,93,34,42,36,27.99,5,Sunny,0,30.36,Autumn
2023-09-03,S001,P0003,Play-Doh Bundle,Toys,West,79,37,48,33,27.99,5,Sunny,0,28.32,Autumn
2023-09-04,S001,P0003,Play-Doh Bundle,Toys,West,90,41,54,38,27.99,10,Sunny,0,25.63,Autumn
2023-09-05,S001,P0003,Play-Doh Bundle,Toys,West,112,46,60,42,27.99,0,Windy,0,30.09,Autumn
2023-09-06,S001,P0003,Play-Doh Bundle,Toys,West,94,36,36,33,27.99,0,Rainy,0,27.64,Autumn
2023-09-07,S001,P0003,Play-Doh Bundle,Toys,West,108,37,40,37,27.99,5,Windy,0,30.22,Autumn
2023-09-08,S001,P0003,Play-Doh Bundle,Toys,West,84,30,35,30,27.99,5,Cloudy,0,28.69,Autumn
2023-09-09,S001,P0003,Play-Doh Bundle,Toys,West,115,34,46,37,27.99,0,Cloudy,0,29.79,Autumn
2023-09-10,S001,P0003,Play-Doh Bundle,Toys,West,124,37,33,36,27.99,5,Rainy,0,25.21,Autumn
2023-09-11,S001,P0003,Play-Doh Bundle,Toys,West,157,43,47,40,27.99,20,Cloudy,0,29.07,Autumn
2023-09-12,S001,P0003,Play-Doh Bundle,Toys,West,150,43,60,41,27.99,0,Windy,0,26.69,Autumn
2023-09-13,S001,P0003,Play-Doh Bundle,Toys,West,101,41,33,37,27.99,0,Sunny,0,26.71,Autumn
2023-09-14,S001,P0003,Play-Doh Bundle,Toys,West,136,41,35,44,27.99,0,Sunny,0,25.8,Autumn
2023-09-15,S001,P0003,Play-Doh Bundle,Toys,West,115,35,33,35,27.99,0,Sunny,0,25.82,Autumn
2023-09-16,S001,P0003,Play-Doh Bundle,Toys,West,61,34,35,36,27.99,20,Windy,0,26.69,Autumn
2023-09-17,S001,P0003,Play-Doh Bundle,Toys,West,85,39,31,38,27.99,10,Sunny,0,25.26,Autumn
2023-09-18,S001,P0003,Play-Doh Bundle,Toys,West,149,48,55,45,27.99,15,Cloudy,0,28.98,Autumn
2023-09-19,S001,P0003,Play-Doh Bundle,Toys,West,185,50,57,52,27.99,0,Rainy,0,26.66,Autumn
2023-09-20,S001,P0003,Play-Doh Bundle,Toys,West,130,40,51,39,27.99,0,Rainy,0,29.77,Autumn
2023-09-21,S001,P0003,Play-Doh Bundle,Toys,West,84,36,42,33,27.99,0,Sunny,0,25.59,Autumn
2023-09-22,S001,P0003,Play-Doh Bundle,Toys,West,109,29,28,29,27.99,0,Rainy,0,28.94,Autumn
2023-09-23,S001,P0003,Play-Doh Bundle,Toys,West,103,37,37,37,27.99,5,Windy,0,30.56,Autumn
2023-09-24,S001,P0003,Play-Doh Bundle,Toys,West,117,46,45,49,27.99,10,Cloudy,0,29.95,Autumn
2023-09-25,S001,P0003,Play-Doh Bundle,Toys,West,151,46,59,45,27.99,0,Sunny,0,26.27,Autumn
2023-09-26,S001,P0003,Play-Doh Bundle,Toys,West,96,40,39,40,27.99,10,Cloudy,0,29.01,Autumn
2023-09-27,S001,P0003,Play-Doh Bundle,Toys,West,116,45,60,40,27.99,0,Cloudy,0,27.75,Autumn
2023-09-28,S001,P0003,Play-Doh Bundle,Toys,West,130,35,40,37,27.99,5,Rainy,0,27.17,Autumn
2023-09-29,S001,P0003,Play-Doh Bundle,Toys,West,118,32,36,31,27.99,15,Sunny,0,27.72,Autumn
2023-09-30,S001,P0003,Play-Doh Bundle,Toys,West,138,37,47,36,27.99,0,Sunny,0,27.11,Autumn
2023-10-01,S001,P0003,Play-Doh Bundle,Toys,West,138,42,47,39,27.99,0,Cloudy,0,28.68,Autumn
2023-10-02,S001,P0003,Play-Doh Bundle,Toys,West,81,45,48,44,27.99,20,Cloudy,0,28.17,Autumn
2023-10-03,S001,P0003,Play-Doh Bundle,Toys,West,87,46,41,49,27.99,5,Sunny,0,26.93,Autumn
2023-10-04,S001,P0003,Play-Doh Bundle,Toys,West,138,45,58,47,27.99,5,Cloudy,0,28.69,Autumn
2023-10-05,S001,P0003,Play-Doh Bundle,Toys,West,91,37,38,36,27.99,0,Windy,0,25.91,Autumn
2023-10-06,S001,P0003,Play-Doh Bundle,Toys,West,79,32,26,30,27.99,0,Sunny,0,28.43,Autumn
2023-10-07,S001,P0003,Play-Doh Bundle,Toys,West,99,35,45,37,27.99,10,Windy,0,25.74,Autumn
2023-10-08,S001,P0003,Play-Doh Bundle,Toys,West,66,43,49,45,27.99,20,Cloudy,0,28.54,Autumn
2023-10-09,S001,P0003,Play-Doh Bundle,Toys,West,77,47,37,43,27.99,0,Cloudy,0,25.74,Autumn
2023-10-10,S001,P0003,Play-Doh Bundle,Toys,West,126,45,48,46,27.99,5,Sunny,0,26.71,Autumn
2023-10-11,S001,P0003,Play-Doh Bundle,Toys,West,184,49,52,44,27.99,10,Sunny,0,29.66,Autumn
2023-10-12,S001,P0003,Play-Doh Bundle,Toys,West,81,32,30,29,27.99,15,Cloudy,0,30.28,Autumn
2023-10-13,S001,P0003,Play-Doh Bundle,Toys,West,77,34,40,36,27.99,5,Rainy,0,27.85,Autumn
2023-10-14,S001,P0003,Play-Doh Bundle,Toys,West,86,35,35,35,27.99,10,Windy,0,30.66,Autumn
2023-10-15,S001,P0003,Play-Doh Bundle,Toys,West,108,44,45,44,27.99,5,Cloudy,0,27.18,Autumn
2023-10-16,S001,P0003,Play-Doh Bundle,Toys,West,125,51,52,52,27.99,10,Cloudy,0,28.86,Autumn
2023-10-17,S001,P0003,Play-Doh Bundle,Toys,West,144,55,67,57,27.99,5,Sunny,0,29.93,Autumn
2023-10-18,S001,P0003,Play-Doh Bundle,Toys,West,104,45,55,45,27.99,0,Sunny,0,28.3,Autumn
2023-10-19,S001,P0003,Play-Doh Bundle,Toys,West,82,42,47,39,27.99,10,Rainy,0,27.47,Autumn
2023-10-20,S001,P0003,Play-Doh Bundle,Toys,West,101,37,38,39,27.99,5,Cloudy,0,28.14,Autumn
2023-10-21,S001,P0003,Play-Doh Bundle,Toys,West,84,33,42,30,27.99,20,Windy,0,26.79,Autumn
2023-10-22,S001,P0003,Play-Doh Bundle,Toys,West,88,50,55,46,27.99,0,Windy,0,26.26,Autumn
2023-10-23,S001,P0003,Play-Doh Bundle,Toys,West,180,46,54,50,27.99,0,Rainy,0,27.93,Autumn
2023-10-24,S001,P0003,Play-Doh Bundle,Toys,West,158,54,61,48,27.99,0,Rainy,0,28.66,Autumn
2023-10-25,S001,P0003,Play-Doh Bundle,Toys,West,136,50,58,47,27.99,10,Windy,0,30.64,Autumn
2023-10-26,S001,P0003,Play-Doh Bundle,Toys,West,80,42,35,43,27.99,0,Cloudy,0,30.21,Autumn
2023-10-27,S001,P0003,Play-Doh Bundle,Toys,West,143,36,44,34,27.99,10,Windy,0,28.56,Autumn
2023-10-28,S001,P0003,Play-Doh Bundle,Toys,West,84,41,43,38,27.99,0,Cloudy,0,30.76,Autumn
2023-10-29,S001,P0003,Play-Doh Bundle,Toys,West,134,41,42,38,27.99,0,Windy,0,27.08,Autumn
2023-10-30,S001,P0003,Play-Doh Bundle,Toys,West,120,52,48,47,27.99,0,Cloudy,0,30.26,Autumn
2023-10-31,S001,P0003,Play-Doh Bundle,Toys,West,120,52,58,50,27.99,0,Sunny,0,28.09,Autumn
2023-11-01,S001,P0003,Play-Doh Bundle,Toys,West,146,47,53,48,27.99,0,Cloudy,0,27.64,Autumn
2023-11-02,S001,P0003,Play-Doh Bundle,Toys,West,90,44,48,39,27.99,0,Rainy,0,27.03,Autumn
2023-11-03,S001,P0003,Play-Doh Bundle,Toys,West,72,41,34,42,27.99,5,Cloudy,0,29.68,Autumn
2023-11-04,S001,P0003,Play-Doh Bundle,Toys,West,151,39,41,37,27.99,15,Cloudy,0,28.6,Autumn
2023-11-05,S001,P0003,Play-Doh Bundle,Toys,West,152,50,49,45,27.99,5,Windy,0,26.06,Autumn
2023-11-06,S001,P0003,Play-Doh Bundle,Toys,West,206,54,43,55,27.99,0,Sunny,0,30.49,Autumn
2023-11-07,S001,P0003,Play-Doh Bundle,Toys,West,146,52,63,50,27.99,0,Sunny,0,29.77,Autumn
2023-11-08,S001,P0003,Play-Doh Bundle,Toys,West,176,50,69,48,27.99,10,Cloudy,0,29.37,Autumn
2023-11-09,S001,P0003,Play-Doh Bundle,Toys,West,136,43,53,45,27.99,5,Windy,0,27.15,Autumn
2023-11-10,S001,P0003,Play-Doh Bundle,Toys,West,83,38,43,39,27.99,5,Windy,0,29.62,Autumn
2023-11-11,S001,P0003,Play-Doh Bundle,Toys,West,119,43,43,40,27.99,0,Cloudy,0,30.3,Autumn
2023-11-12,S001,P0003,Play-Doh Bundle,Toys,West,192,49,46,51,27.99,0,Cloudy,0,28.4,Autumn
2023-11-13,S001,P0003,Play-Doh Bundle,Toys,West,152,49,59,52,27.99,5,Windy,0,25.57,Autumn
2023-11-14,S001,P0003,Play-Doh Bundle,Toys,West,166,51,55,51,27.99,0,Rainy,0,28.53,Autumn
2023-11-15,S001,P0003,Play-Doh Bundle,Toys,West,185,54,66,56,27.99,0,Windy,0,30.18,Autumn
2023-11-16,S001,P0003,Play-Doh Bundle,Toys,West,168,43,37,44,27.99,5,Rainy,0,29.2,Autumn
2023-11-17,S001,P0003,Play-Doh Bundle,Toys,West,93,42,47,40,27.99,0,Sunny,0,27.19,Autumn
2023-11-18,S001,P0003,Play-Doh Bundle,Toys,West,132,45,46,41,27.99,0,Windy,0,28.35,Autumn
2023-11-19,S001,P0003,Play-Doh Bundle,Toys,West,86,45,52,45,27.99,5,Rainy,0,27.22,Autumn
2023-11-20,S001,P0003,Play-Doh Bundle,Toys,West,197,51,57,46,27.99,0,Windy,0,29.79,Autumn
2023-11-21,S001,P0003,Play-Doh Bundle,Toys,West,228,66,80,72,27.99,0,Sunny,0,26.73,Autumn
2023-11-22,S001,P0003,Play-Doh Bundle,Toys,West,128,56,65,57,27.99,10,Windy,0,25.5,Autumn
2023-11-23,S001,P0003,Play-Doh Bundle,Toys,West,73,45,39,42,27.99,0,Windy,0,28.09,Autumn
2023-11-24,S001,P0003,Play-Doh Bundle,Toys,West,183,51,63,49,27.99,10,Windy,1,30.03,Autumn
2023-11-25,S001,P0003,Play-Doh Bundle,Toys,West,218,65,87,66,27.99,10,Sunny,1,30.17,Autumn
2023-11-26,S001,P0003,Play-Doh Bundle,Toys,West,257,73,60,65,27.99,0,Rainy,1,28.15,Autumn
2023-11-27,S001,P0003,Play-Doh Bundle,Toys,West,398,101,81,105,27.99,0,Rainy,1,30.61,Autumn
2023-11-28,S001,P0003,Play-Doh Bundle,Toys,West,133,85,69,85,27.99,0,Sunny,1,30.71,Autumn
2023-11-29,S001,P0003,Play-Doh Bundle,Toys,West,182,78,84,71,27.99,20,Sunny,1,28.55,Autumn
2023-11-30,S001,P0003,Play-Doh Bundle,Toys,West,142,47,62,42,27.99,0,Rainy,0,26.47,Autumn
2023-12-01,S001,P0003,Play-Doh Bundle,Toys,West,72,40,35,41,27.99,0,Sunny,0,29.33,Winter
2023-12-02,S001,P0003,Play-Doh Bundle,Toys,West,167,44,52,41,27.99,15,Sunny,0,25.67,Winter
2023-12-03,S001,P0003,Play-Doh Bundle,Toys,West,167,43,59,41,27.99,0,Cloudy,0,28.05,Winter
2023-12-04,S001,P0003,Play-Doh Bundle,Toys,West,236,60,55,58,27.99,0,Cloudy,0,27.59,Winter
2023-12-05,S001,P0003,Play-Doh Bundle,Toys,West,149,61,80,56,27.99,0,Windy,0,27.47,Winter
2023-12-06,S001,P0003,Play-Doh Bundle,Toys,West,93,61,58,55,27.99,0,Rainy,0,27.3,Winter
2023-12-07,S001,P0003,Play-Doh Bundle,Toys,West,141,43,58,42,27.99,10,Sunny,0,28.92,Winter
2023-12-08,S001,P0003,Play-Doh Bundle,Toys,West,108,48,53,50,27.99,0,Rainy,0,27.78,Winter
2023-12-09,S001,P0003,Play-Doh Bundle,Toys,West,195,49,42,53,27.99,0,Windy,0,29.89,Winter
2023-12-10,S001,P0003,Play-Doh Bundle,Toys,West,119,59,69,62,27.99,10,Windy,0,29.37,Winter
2023-12-11,S001,P0003,Play-Doh Bundle,Toys,West,119,61,60,60,27.99,0,Rainy,0,29.88,Winter
2023-12-12,S001,P0003,Play-Doh Bundle,Toys,West,216,68,65,67,27.99,10,Rainy,0,27.07,Winter
2023-12-13,S001,P0003,Play-Doh Bundle,Toys,West,80,53,53,50,27.99,0,Windy,0,25.54,Winter
2023-12-14,S001,P0003,Play-Doh Bundle,Toys,West,85,53,62,53,27.99,0,Rainy,0,27.08,Winter
2023-12-15,S001,P0003,Play-Doh Bundle,Toys,West,167,43,49,44,27.99,0,Sunny,0,29.71,Winter
2023-12-16,S001,P0003,Play-Doh Bundle,Toys,West,103,42,50,39,27.99,15,Rainy,0,28.84,Winter
2023-12-17,S001,P0003,Play-Doh Bundle,Toys,West,77,51,70,54,27.99,0,Sunny,0,30.78,Winter
2023-12-18,S001,P0003,Play-Doh Bundle,Toys,West,166,63,82,60,27.99,0,Cloudy,0,27.71,Winter
2023-12-19,S001,P0003,Play-Doh Bundle,Toys,West,111,61,64,58,27.99,5,Cloudy,0,25.95,Winter
2023-12-20,S001,P0003,Play-Doh Bundle,Toys,West,396,121,108,119,27.99,0,Rainy,1,29.18,Winter
